userName;rawContent;status;Label
Alyaa Ananda;"Apaan Moonton?Dikira gamennya banyak yg seneng sama gamennya ya?ga u ngasi tim Kebanyakan feeder,Gabisa main,Sedangkan musuh Jago jago dah lah moonton w hrs ngapain skrg lu udh ngsi Ls 7× Buang"" Paket gw aja lu.Trs Jaringan minimal di bagusin lagi lah,tiap selesai match pasti gamau keluar Banyak banget bug bug gajelas,Ngefreeze terus lagi Ni Game Tolong lah diperbaiki supaya Pemainnya merasa tetap nyaman.";5;Positif
Rahmat Rkz;Grafik mah dah cukup masalah di jaringan saja yang suka lag jaringan bagus di sini knapa slalu lag?? Bagian gk ada musuh normal bagian war banyak musuh lag tolong d perbaikin dengan jaringan nya monton;5;Positif
FML` NEXSTAR;Tolong diperbaiki. Sistemnya eror gak ada suara didalam game suara emote, suara recal, dll semua gk ada kenapa ya. Tolong diperbaiki ya pihak developer🙏🙏 Nama:Aldous[Lal];5;Positif
RIDHO MUKHAMMAD RAMADHAN;Monton mohon sebelumnya itu aku benar² dihapus datanya apa gimana?,, Kok akun akun saya tiba² hilang datanya dan itu bukan 1 kali ataupun 2 kali,,, dan mohon bantuannya untuk tidak menghapus data para player nya biar engga lama nunggu download data sekian dari saya semoga bisa diperbaiki lagi😌🙏 #biar engga merusak mood para pemain;5;Positif
Asyifa Saukiya;"Game ini harus di rate 5 sih , woww banget permainannya masa aku yang baru dowload lansung victory sih , dalam sehari aku victory bisa sampei 5/6 sih itu juga kalo lagi fokus fokus nya hehehehehe segitu aja ""TERIMA KASIH"" 🙏🤗";5;Positif
Tika Gobloktololajg00;Mohon di perbaikin bug yg saya alami Pas pertandingan berlangsung saya seperti tidak masuk pertandingan tersebut tapi saya bisa tulis di dalam pertandingan seperti masuk dunia paralel mohon di perbaiki bug ini karena ini bug paling meresahkan dari pada bug yg lainnya terima kasih;5;Positif
Alvia Kurnia;"Apk nya bagus aku suka tapi pasti kalau main itu sinyalnya tiba"" jelek kadang ijo kadang merah gitu dan kalo tiap aku mau up album pasti gabisa malah kembali ke beranda ml pdhl gada yg cht. Mohon bantuannya ya moonton Thanks.";5;Positif
Andika Andika;Nah gini kan enak maen game nya, semuanya sudah teratur dengan baik dan benar, tapi aduh gimana yak??? dari MB mobile legends nya memang kecil tapi data nya??? Gede banget 10 GB kebayang gak tu kouta lu gak kuat buat download nya, apa lagi kalu game nya update nanti nya 😱😱!!!!!!!!;5;Positif
Arwi Yansyah;Teruntuk moonton, Kami bermain game untuk menghilangkan stres bukannya nambahin stres, Kasih tim yg seimbang Bukan musuh yg hebat tim nya yang ga jelas. Tolong Di perbaiki lagi moonton yang baik hati.;5;Positif
Narwin;Intinya bintang 5, kalo ngelag mungkin karena device kalian, untuk musuh yaa makin tinggi tiernya makin sulit, namanya juga game, dan untuk penyimpanan gk masalah karena game ini kualitas nya juga gk jelek;5;Positif
Naufal Abdul;Dari game nya sih bagus tapi ada kekurangan banyaknya bocil yang main ml jadi main cuma menjadi beban tim. Sebelum update ml saya bisa sampai mytic glory tapi pas saya main di akun baru banyak banget bocil yang main ml dan itu terjadi pas saya di rank GM Jadi tolong ya syaratnya di perketat lagi ya SAYA CUMA MAU PARA REMAJA YANG 13+ BIAR TIDAK TRAUMA SAMA GAME INI GARA2 BANYAK BOCIL DI GAME INI MAAF YA KALAU SAYA BILANG SEPERTI ITU!!!!!!!!KARNA SAYA MENGGALAMI HAL2 ITU RANK GM MAAF YA!!!!!!!;5;Positif
SALSABILA;"Saya ingin bertanya pada developer knp klo saya ingin meng updet mobile legend ny sesalu ada tulisan ""updet tidak berhasil"" padahal memori masih luas, jaringan bagus. Buat developer nya saya hanya ingin pas nge updet tidak terjadi hal seperti ini lagi🙏🏻";5;Positif
Mutiarani Putri;Game ini sangat seru walaupun loading nya agak lama,tapi game ini tetap seru,saat pertama main saya sudah banyak dapat Hero gratis,jadi saya tidak perlu top up.terima kasih deh karena sudah menciptakan game ini saya suka bgt;5;Positif
Isna Roni;Bagus sih aku suka.... biasa nya aku mvp terus.... tapi gak dapat diamod... aku udah top up tapi kok tetap gak bisa.... udah kemana-mana tetep gak ada.... gimana sih capek capek Menabung buat top up tapi gameny gak bisa..... habisin duit aja🤬😡😒🙄😵😵‍💫;5;Positif
Faqri Walker;Sekarang Game nya lama lama jadi buriq.... kadang nge stack di 40%, 0%....ntah knp sinyal nya jelek mulu gk kaya biasanya masak pas open war sinyal nya merah .... pas mati sinyal ganti hijau.....pantes rating game nya nurun.....di perbaiki lahhh... pantes juga sampai ada player yg pensi.;5;Positif
AGUNGRNLDI;Game bagus, game keren ga ada obat. Tapi ngasig roll tim nya keren yg gabisa di masukin, lawab lebih kompak cocok lah buat perusahan ini buat bikin orang-orang jadi struk apalagi bikin orang mati konyol dengan game ini;5;Positif
Dendi Afriansya;Mohon perhatian an nya pihak developer kenapa jaringan sering lag padahal sinyalnya bagus dan kenapa masih banyk player lain memakai kecurangan seperti menggunakan cit pada game mohon perhatian nya. Terimakasih;5;Positif
Liliuk kunz;Sangat mendukung saat dalam keadaan sepi ataupun sendiri,ini game,,sukses terus lah pokoknya, tapi ada masalah dikit,kalau bisa Natalia nya di buf lagi, supaya gk bisa sembunyi di semak-semak;5;Positif
Muhammad Yahdiansyar;Game nya uda bagus banget,.. Cuman ada 1 kesulitan... Sulit nya itu di saat main tiba tiba ngelak,padahal jaringan nya bagus Tapi gkpp Game nya uda bagus banget Aqu kasih bintang 5 (☆☆☆☆☆);5;Positif
Zulfikri Q;Akun atas nama: Zul-fikri' hero andalan zhask Alamat email dan akun FB yang terkait sudah hilang, Bagai mana saya bisa menemukan nya kembali??? Kalo saya tidak bisa menemukan akun ini kemungkinan saya tidak akan memainkan game ini lagi,, mohon bantuan admin;5;Positif
Yue x Halilintar;Aku suka game ini karena aku bisa kenalan sama orang lain sambil bisa Mabar sama temen aku .aku juga bisa chatting dengan teman.game ini seru banget terus tingkat kan semua tentang game ini supaya menjadi game yang disukai semua orang padahal aku perempuan tapi aku suka game ini semoga tambah sukses ya !!! Bagi kalian semua kalau menurut aku sih bagusan mobile legend dari pada arena pahlawan ya kalian download aja aplikasi ini kalau lag itu berarti jaringan kalian yang buruk bukan game nya .;5;Positif
Laila Muthoharoh;Saya gk akn updet ni game karna ak takut ter jadi masalah dan kata youtuber youtuber lain saat setelah di update itu jadi jaringannya itu jadi ngelag dan patah-patah dan biasanya saya itu saat bermain ini game tiba-tiba itu layar HP saya itu nggak bisa digerakin analog analog nggak bisa digerakin skill juga nggak bisa digerakin dan Karena itulah;5;Positif
Alfi Ansyah;Sangat memuaskan bermain Mobile legends, survival kapan muncul lagi,seru main Disana monton, kepada pihak monton ini kenapa ga bisa masuk udh login tapi tidak bisa masuk juga dri 3 hari ini ga bisa masuk loby,;5;Positif
Mu'adz Channel;Sistem pertemuan lawan nya sangat buruk. Tidak bisa menyesuaikan dengan kemampuan player. Yg lemah bertemu dengan tim yang kuat.;5;Positif
Muhammad Humam;Game bagus cuman masih ada bbrp bug yg belum di fix Seperti masalah jaringan gak tau knp ketika memakai wifi patah², kenapa pas pakai data seluler Ping nya langsung bagus;5;Positif
Alvin z;"Jaringan saya sangat lancar di aplikasi lainnya tapi kenapa kalo main mobile legends jaringan saya sangat buruk padahal di aplikasi lain nya sangat lacar.""TOLONG DI PERBAIKI""🙏🙏";5;Positif
M rifki Manggala;Aku suka gamenya , banyak update baru gamenya tambah bagus dan keren aku suka, cuma ada bug sedikit tapi gak berpengaruh digamenya, buat kalian yang belum download cepetan download ya, terimakasih itu saran dari saya;5;Positif
Mmh Dika;Aplikasi untuk mengunci komputer dengan menggunakan software yang dapat digunakan untuk membuat sebuah komentar by luthfi in general check it out from now you ibuku adalah sebuah aplikasi yang tidak pernah bisa di bu bidan puskesmas lagi mau mnt bt ananda arya yang tidak pernah bisa lepas dari keluarga kecil;5;Positif
WendiKS official;Game ini bagus sekali saya nyaman menggunakanya dan grafik bisa HD dan enteng buat HP kentang. Untuk Developer semangat terus ya untuk memperkembangkan moonton;5;Positif
R dwi Santana;Tolong lah montoon kondisikan soal jaringan dan hpus lah bagi siapa yg mengunakan chit tlong lah di hapuskan akun nya. Ditempat saya jaringan normal main gemz mlah ngeleg kadang kluar sndiri disaat asik bermain .. Skalinya lancar malah di saat mabar ketemu palayer chit signal . Permainan gemz online ini semua orng suka cuman tolong lah kondisikan yg sya bilang tadi.. Soal signal dan chit itu. Memang soal gemz nya saya akui 100% bagus terkendala hanya signal dan chit. Tolong lah montoon .. 😔;5;Positif
Gading Restu. A;Tolong perbaiki sistem matchmaking-nya koh moonton. Biar solo tuh enak. Biar ga ada lagi tuh cerita mythical glory ketemu legend saat solo rank. Kan rungkadd.;5;Positif
Dimas Arya pratama;Ya okelah udah bagus dimainin lagi karena banyak yg di update dan bug yg dulu udah nggak ada ini Sekarang jadi game favorit ku tank you montoon yg udah buat game sebagus ini dan buat yg jaringannya lag kok jadi nyalain game nya kan jaringan data nya punya kleanya salain jaringan Lo/ hp Lo kentang;5;Positif
nazwafitriseptiani nazwa;Bagus game nya.bagi yg mempunyai masalah jaringan agar kalian memakai kuota axis agar jaringan nya bagus😊game nya seru hero nya juga unik dan tidak pernah bosan memainkannya aku suka kadang mabar sama teman atau keluarga.🤗pokoknya top buat gamenya okkk...bye salam kenall😉;5;Positif
Andhika Lucky;Yg bener lah masak di loading Hero pas main stuck di 40% dan kalo masuk di permainan harus tunggu 6 menit sendiri afk/performa secara sengaja pas di pencet GK bisa di update makin parah padahal gw dah main 3 tahun😏;5;Positif
Miftah 123;Bagus ko game nya banyak pro player nya juga ...kalo masalah lag aku mah ngga jangan salahkan game mungkin hp kalian yang sudah tidak mendukung game nya kan tambah gede size nya dan butuh processor yang tangguh buat game se gede ini🙏;5;Positif
HelmI Arfha;tolong moonton tambahin mode offline yaitu mode latihan hehe itu membantu kami untuk belajar bermain Fanny/Ling dan sebagainya soalnya di mode itu ga terbatas jadi enak bisa buat latihan lance maupun Fanny soalnya kalo mode vs ai kayak gampang Bngt dan engga ada spell maupun emblemmnya tolong ya moonton beri yang terbaik untuk kamu :);5;Positif
Dodi Pasaman;Mantaaappp.. hanya saja turun seson nya terlalu jauh. Sering bermasalah deteksi jaringan. Mohon di perbaiki;5;Positif
Era Ponsel;Inilah gema terbaik sepanjang masa menurut saya mulai dari grafik skin Hero tapi ada banyak bug nya tolong di perbaiki ya pokoknya ini gema terbaik terima kasih untuk ml gasy.........;5;Positif
Stven Fans;Sangat bagus game nya bisa buat mabar sama teman meskipun musuh nya jago tapi seru loh main mobile legends ini jan lupa yang pengin main instal lah biar kita mabar bareng ok makasih ya bagi yg sudah membaca;5;Positif
Dicky arif Setiawan;Gamenya bagus cuman lebih bagus lagi GB nya jangan terlalu besar kalo GB nya cuman sekitar ratusan MB gak masalah cuman jangan sampai berGB-GB lah semoga dapat diupdate supaya gak menuh menuhin ram kalo GB nya udah normal saya kasih bintang lima;5;Positif
Aditia Anggara 8.2;Dari semua game nya sudah bagus, tapi aku pengen nya di kamp pelatihan/practice semua skin nya terbuka, biar player gratisan bisa mencoba nya di kamp pelatihan/practice;5;Positif
raditya alfathir;Saya kasih bintang tiga karena pas saya mau login tiba tiba ada tulisan penyimpanan penuh, segera bersihkan lalu restart game. Padahal penyimpanan saya baru kepake 34gb/128gb tapi pas saya hapus salah satu aplikasi di HP saya tetap gabisa login;5;Positif
Rodearma Munte;Gamenya Bagus dan Menarik. Namun masih banyak hal yang harus di Optimalkan oleh Developer baik dari segi Bug, Ping yang di bawah 50/30 tapi lag, antisipasi dan Sanksi bagi cheater juga Pengoptimalan Data Game agar ramah di mainkan pada HP ram 2 GB Terima kasih🙏;5;Positif
Hanah Raihanah asahy;Ini game ke sukaan gw banget sih ya,tapi bisa gk setiap aku main win strike pasti lost strike,gituuu Mulu,trus ada lagi banyak banget bug nya jadi tolong yah devoloper ny tambah di perbaiki lagi,ini game ny udh bagus banget.............................tapi bisa gk alucard sama gusion jadi pasangan aj 😶🗿;5;Positif
Equarpen 11;"Bertahun"" main baru kali ini leg nya parah sampe ga bisa gerak, padahal udh di combo WiFi+paket lho.setiap make Hero dyrot ada aja masalahnya, legg bnget dah, yang di trol, ada aja masalahnya, tolong di perbaiki";5;Positif
andre siswanto;Saya player ML yg gak pernah tinggal main dalam waktu luang, namun sekarang untuk jaringan sangat kecewa, untuk maen game berat PUBG dll ajah lancar, kenapa tiap kali maen Mobile Legend selalu sinyal bermasalah, mohon di perbaiki. Jgn utamakan skin, jaringan dulu yg di utamain. Jika sudah saya akan come back lagi ke ML.;5;Positif
Pak Kaji;Klo lagi maintenance bilang doong, soalnya sekarang nggak bisa login, ntah apa masalahnya, padahal sinyal lancar buka youtube oke main game lain bisa, tapi kok cuman mobile legends aja yang gx mau masuk hah... Udah sebelumnya di troll sekarang malah mau login gx bisa alahh makin kesini makin nggak jelas, tolong lahh jangan buat para player kecewa, apa lagi player old yang udah paham betul nih game, pliss fix bug2 kayak gini...;5;Positif
Ahmad Bukhori;"Game ini sangat ramah"" meskipun.. ? Dan meskipun banyak juga masalah yg terjadi pada sistem ""bug"" dll. ya q ma'lumin itu wajar lah manusia aj punya banyak salah dan lupa ap lagi sistem..";5;Positif
06_M. Ali Efendi;⭐⭐⭐⭐⭐Tak hanya menjadi game online mobile legends menjadi game offline. Tak harus pakai data Sekarang kita bisa bermain ML meskipun data mati/tidak ada sinyal. Sangat membantu menghilangkan ke gabutan jika tidak ada sinyal d HP.;5;Positif
Nadifah Azzahra;Tolong diperbaiki gamenya, kadang kadang saya ketemu tim kurang jago dan tim musuh jauh lebih kompak, harusnya tim dan tim lawan kemampuannya seimbang jadi sportif🙏. Udah itu aja🙏, gamenya udah bagus👍👍👍👍;5;Positif
Nanda rahmat hidayat Hidayat;Halo saya merasa puas dengan semua fitur² yang disediakan oleh game ini,tetapi ada beberapa masalah di in game saat loading screen terkadang sering stuck lama sekali,dan setelah update saya tidak bisa bermain mode offline.;5;Positif
Nurhasanah;Moonton maunanya kalau ngestuck di loading screen kaya loading nya udah 100% abis itu kan kalau update udah selesai kerestart sendiri pas selesai kok ngulang ngulang terus menerus itu bug atau memang hp saya yang tidak mendukung kalau ini bug mohon diperbaiki ya moonton plis banget aku jadi gak bisa main mlbb lagi 😭😭😭😭;5;Positif
Jajzbsia Bslwhxbns;"Aku sangat kecewa lo sama km bug .mau gimn km aplikasi bukaan orang klau orang udah ku retakkan ginjal mu itu .massa jaringan ku yg hilng mlah di bikun afk padah aku gk keluar lo dari nya tpi di bikin afk .lebih parah nya lgi keredit sekor 105 tiba"" jadi 45 .kan parah bngat .mau gimn lagi .harus ganti akun lagi .mulai dari nol lagi deh.ini karna aku suka doang ini game nya asik.ini nyata lo bug bukan asal"" lan .tolong di lihat"" baik y bug .ok bug .ni bintang 5 kukasih";5;Positif
Wnt Jack;Game nya seru banget asli menantang adrenalin emosi.... Tpi klo bisa gua minta untuk skin season kasih lah yg hro lama dulu. Kyk layla, miya, zilong. Blm ada padahal hro lama. Tolong di kasih skin season karena gua player lama dan itu yg gua harepin. Terimakasih;5;Positif
Fitra Ramadhani;Eventya menarik tapi masih banyak bug yang harus diperbaiki terutama pas ngunduh recourse tiba tiba berhenti dan berhenti nya itu lama banget bisa sampe sejam tolong diperbaiki lagi;5;Positif
Hype Rusuh;Buat kalian yg merasa ngelag lah, sinyal patah² lah, loading stuck lah, itu jgn salahkan game, Tapi device kaliannya cukup gak, kartu sim yg lu gunakan sinyal nya bagus gk di daerah lu, kalo device nya bagus sinyal cocok, maen aman² aja tuh no problem;5;Positif
Suci Lestari;Sorry ganti ulasan,soalnya ganggu banget,kenapa setelah di update kok malah ngelag terus ya,padahal signal bagus tapi menghubungkan terus,lebih lancar sebelum di update,gara² ngelag gak jelas, jadi males mainnya.;5;Positif
